id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1440117514017509379,1440117514017509379,2021-09-21 08:55:46 Malay Peninsula Standard Time,2021-09-21,08:55:46,+0800,241394761,pnppio,Philippine National Police,, https://t.co/Z16IkjPWoq,zxx,[],['https://www.facebook.com/GeneralEleazar/videos/1101936927211131/'],[],0,1,10,[],[],https://twitter.com/pnppio/status/1440117514017509379,False,,0,,,,,,,,[],,,,
1440114564545220608,1440114564545220608,2021-09-21 08:44:02 Malay Peninsula Standard Time,2021-09-21,08:44:02,+0800,241394761,pnppio,Philippine National Police,,"UPDATE: PNP Health Service recorded the following total number of confirmed COVID-19 cases, death and recoveries on September 21, 2021:   #PulisNgPilipino #WeServeAndProtect #COVID19 #coronavirus #COVID19PH  https://t.co/txtYyrzpsG  https://t.co/5enzGQHK0a  https://t.co/EyNPCuygbF  https://t.co/9rOv9YQgc0",en,[],"['http://pnp.gov.ph', 'https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting']",['https://pbs.twimg.com/media/E_xQjV3VkAUECJq.jpg'],0,4,11,"['pulisngpilipino', 'weserveandprotect', 'covid19', 'coronavirus', 'covid19ph']",[],https://twitter.com/pnppio/status/1440114564545220608,False,,1,https://pbs.twimg.com/media/E_xQjV3VkAUECJq.jpg,,,,,,,[],,,,
1440099046320787458,1440099046320787458,2021-09-21 07:42:23 Malay Peninsula Standard Time,2021-09-21,07:42:23,+0800,241394761,pnppio,Philippine National Police,,"PNP Chief Police General Guillermo Lorenzo T. Eleazar confers awards to deserving PNP pers as highlight of his command visit to Surigao del Norte Police Provincial Office in Surigao City, Surigao del Norte on September 21, 2021.  https://t.co/wbxlmsbZm1",en,[],['https://fb.watch/88Rti_L6w1/'],[],0,8,21,[],[],https://twitter.com/pnppio/status/1440099046320787458,False,,0,,,,,,,,[],,,,
1440088205546582026,1440088205546582026,2021-09-21 06:59:18 Malay Peninsula Standard Time,2021-09-21,06:59:18,+0800,241394761,pnppio,Philippine National Police,, https://t.co/pQ0InMQAyG,zxx,[],['https://fb.watch/88OXW7bwRQ/'],[],0,2,10,[],[],https://twitter.com/pnppio/status/1440088205546582026,False,,0,,,,,,,,[],,,,
1439862365059616768,1439862365059616768,2021-09-20 16:01:53 Malay Peninsula Standard Time,2021-09-20,16:01:53,+0800,241394761,pnppio,Philippine National Police,, https://t.co/XBawNj7HuH,zxx,[],['https://www.facebook.com/pnp.pio/videos/220473816800974/'],[],0,3,13,[],[],https://twitter.com/pnppio/status/1439862365059616768,False,,0,,,,,,,,[],,,,
1439838857319436290,1439838857319436290,2021-09-20 14:28:29 Malay Peninsula Standard Time,2021-09-20,14:28:29,+0800,241394761,pnppio,Philippine National Police,, https://t.co/lKjdHJWLPP,zxx,[],['https://fb.watch/87UV9F7UfK/'],[],0,3,12,[],[],https://twitter.com/pnppio/status/1439838857319436290,False,,0,,,,,,,,[],,,,
1439836588872065024,1439836588872065024,2021-09-20 14:19:28 Malay Peninsula Standard Time,2021-09-20,14:19:28,+0800,241394761,pnppio,Philippine National Police,, https://t.co/IlR44PL7x8,zxx,[],['https://fb.watch/87UmXryEfG/'],[],0,3,12,[],[],https://twitter.com/pnppio/status/1439836588872065024,False,,0,,,,,,,,[],,,,
1439819802994905088,1439819802994905088,2021-09-20 13:12:46 Malay Peninsula Standard Time,2021-09-20,13:12:46,+0800,241394761,pnppio,Philippine National Police,, https://t.co/19tugCGxgw,zxx,[],['https://fb.watch/87QsoW32qm/'],[],0,3,13,[],[],https://twitter.com/pnppio/status/1439819802994905088,False,,0,,,,,,,,[],,,,
1439815706158120964,1439815706158120964,2021-09-20 12:56:29 Malay Peninsula Standard Time,2021-09-20,12:56:29,+0800,241394761,pnppio,Philippine National Police,, https://t.co/LexlMwsopk,zxx,[],['https://fb.watch/87Pwn4zKBx/'],[],0,2,12,[],[],https://twitter.com/pnppio/status/1439815706158120964,False,,0,,,,,,,,[],,,,
1439805722414366722,1439805722414366722,2021-09-20 12:16:49 Malay Peninsula Standard Time,2021-09-20,12:16:49,+0800,241394761,pnppio,Philippine National Police,,ISABELA COP FACES DISMISSAL FOR EXTORTING MONEY FROM ARRESTED DRUG SUSPECT    Read more: https://t.co/wPf99vjQCQ  #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy  #PulisMagiting  https://t.co/txtYyrzpsG  https://t.co/5enzGQHK0a  https://t.co/EyNPCuygbF  https://t.co/eIZoQcISJt,en,[],"['https://pnp.gov.ph/index.php/news-and-information/5033-isabela-cop-faces-dismissal-for-extorting-money-from-arrested-drug-suspect', 'http://pnp.gov.ph', 'https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting']",[],0,17,28,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy', 'pulismagiting']",[],https://twitter.com/pnppio/status/1439805722414366722,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1439805658547687424/pu/img/Xpehlw5WDdjukd3G.jpg,,,,,,,[],,,,
1439805289671237634,1439805289671237634,2021-09-20 12:15:06 Malay Peninsula Standard Time,2021-09-20,12:15:06,+0800,241394761,pnppio,Philippine National Police,, https://t.co/SuXcmJapP9,zxx,[],['https://www.facebook.com/462115693829692/posts/6211940822180455/?d=n'],[],0,2,11,[],[],https://twitter.com/pnppio/status/1439805289671237634,False,,0,,,,,,,,[],,,,
1439796823518900229,1439796823518900229,2021-09-20 11:41:27 Malay Peninsula Standard Time,2021-09-20,11:41:27,+0800,241394761,pnppio,Philippine National Police,,ELEAZAR ORDERS PROBE INTO KILLING OF EX-MAYORAL CANDIDATE IN ABRA   Read more: https://t.co/Dwrg5X8JSB  #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy   https://t.co/txtYyrzpsG  https://t.co/YC5CvKagOX  https://t.co/5enzGQHK0a  https://t.co/EyNPCuygbF  https://t.co/mTlIqil8KZ,en,[],"['https://pnp.gov.ph/index.php/news-and-information/5032-eleazar-orders-probe-into-killing-of-ex-mayoral-candidate-in-abra', 'http://pnp.gov.ph', 'https://twitter.com/pnppio', 'https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting']",[],1,24,60,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy']",[],https://twitter.com/pnppio/status/1439796823518900229,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1439796758377238531/pu/img/35EItSmkeT3qFydL.jpg,,,,,,,[],,,,
1439791505154007041,1439791505154007041,2021-09-20 11:20:19 Malay Peninsula Standard Time,2021-09-20,11:20:19,+0800,241394761,pnppio,Philippine National Police,,ABRA COPS HELP PUPILS WITH THEIR MODULES   Read more: https://t.co/TDkDX4Y4QF  #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy  #PulisMagiting  https://t.co/txtYyrzpsG  https://t.co/YC5CvKagOX  https://t.co/Et8tu4J5hM  https://t.co/5enzGQHK0a  https://t.co/EyNPCuygbF  https://t.co/Mq3eEmquKg,en,[],"['https://pnp.gov.ph/index.php/news-and-information/5031-abra-cops-help-pupils-with-their-modules', 'http://pnp.gov.ph', 'https://twitter.com/pnppio', 'http://youtube.com/pnppio', 'https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting']","['https://pbs.twimg.com/media/E_sqvRQUUAMRGhj.jpg', 'https://pbs.twimg.com/media/E_sqvRSVIAA7eSP.jpg', 'https://pbs.twimg.com/media/E_sqvRTVUAU7aIp.jpg']",1,7,20,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy', 'pulismagiting']",[],https://twitter.com/pnppio/status/1439791505154007041,False,,1,https://pbs.twimg.com/media/E_sqvRQUUAMRGhj.jpg,,,,,,,[],,,,
1439767317643026438,1439767317643026438,2021-09-20 09:44:12 Malay Peninsula Standard Time,2021-09-20,09:44:12,+0800,241394761,pnppio,Philippine National Police,, https://t.co/bDGFFx78gA,zxx,[],['https://fb.watch/87EeByU39I/'],[],0,2,12,[],[],https://twitter.com/pnppio/status/1439767317643026438,False,,0,,,,,,,,[],,,,
1439763195028140032,1439763195028140032,2021-09-20 09:27:49 Malay Peninsula Standard Time,2021-09-20,09:27:49,+0800,241394761,pnppio,Philippine National Police,, https://t.co/TjBIWg1fu0,zxx,[],['https://www.facebook.com/GeneralEleazar/videos/1557445794630133/'],[],1,2,13,[],[],https://twitter.com/pnppio/status/1439763195028140032,False,,0,,,,,,,,[],,,,
1439762098641260544,1439762098641260544,2021-09-20 09:23:28 Malay Peninsula Standard Time,2021-09-20,09:23:28,+0800,241394761,pnppio,Philippine National Police,, https://t.co/XsCh8rGNoK,zxx,[],['https://www.facebook.com/GeneralEleazar/videos/577611826716826/'],[],0,2,10,[],[],https://twitter.com/pnppio/status/1439762098641260544,False,,0,,,,,,,,[],,,,
1439743133865046021,1439743133865046021,2021-09-20 08:08:06 Malay Peninsula Standard Time,2021-09-20,08:08:06,+0800,241394761,pnppio,Philippine National Police,,"UPDATE: PNP Health Service recorded the following total number of confirmed COVID-19 cases, death and recoveries on September 20, 2021:   #PulisNgPilipino #WeServeAndProtect #COVID19 #coronavirus #COVID19PH  https://t.co/txtYyrzpsG  https://t.co/5enzGQHK0a  https://t.co/EyNPCuygbF  https://t.co/VhgmZ04LSb",en,[],"['http://pnp.gov.ph', 'https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting']",['https://pbs.twimg.com/media/E_r-vbAVIAY-AVf.jpg'],0,5,15,"['pulisngpilipino', 'weserveandprotect', 'covid19', 'coronavirus', 'covid19ph']",[],https://twitter.com/pnppio/status/1439743133865046021,False,,1,https://pbs.twimg.com/media/E_r-vbAVIAY-AVf.jpg,,,,,,,[],,,,
1439740848917254144,1439740848917254144,2021-09-20 07:59:02 Malay Peninsula Standard Time,2021-09-20,07:59:02,+0800,241394761,pnppio,Philippine National Police,, https://t.co/0YRbnKidHl,zxx,[],['https://www.facebook.com/GeneralEleazar/videos/396746635345150/'],[],0,2,10,[],[],https://twitter.com/pnppio/status/1439740848917254144,False,,0,,,,,,,,[],,,,
1439499632803864580,1439499632803864580,2021-09-19 16:00:31 Malay Peninsula Standard Time,2021-09-19,16:00:31,+0800,241394761,pnppio,Philippine National Police,,COVID-INFECTED COP GIVES BIRTH IN CRAME FACILITY THRU HELP OF 2 OTHER PATIENTS  Read more: https://t.co/apXy3hj1q8  #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy  #PulisMagiting  https://t.co/txtYyrzpsG  https://t.co/5enzGQHK0a  https://t.co/EyNPCuygbF  https://t.co/hS8d1ijhLb,en,[],"['https://pnp.gov.ph/index.php/news-and-information/5030-covid-infected-cop-gives-birth-in-crame-facility-thru-help-of-2-other-patients', 'http://pnp.gov.ph', 'https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting']",['https://pbs.twimg.com/media/E_ohR7XVEAAVtVB.jpg'],2,2,23,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy', 'pulismagiting']",[],https://twitter.com/pnppio/status/1439499632803864580,False,,1,https://pbs.twimg.com/media/E_ohR7XVEAAVtVB.jpg,,,,,,,[],,,,
1439450802205065219,1439450802205065219,2021-09-19 12:46:29 Malay Peninsula Standard Time,2021-09-19,12:46:29,+0800,241394761,pnppio,Philippine National Police,,"DAVAO DEL NORTE COPS GIVE SEEDS, FERTILIZERS TO FARMERS  Read more: https://t.co/nzrOBvfRGN  #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy  #PulisMagiting   https://t.co/YC5CvKagOX  https://t.co/Et8tu4J5hM  https://t.co/5enzGQHK0a  https://t.co/EyNPCuygbF  https://t.co/gQskJk9SF9",en,[],"['https://pnp.gov.ph/index.php/news-and-information/5029-davao-del-norte-cops-give-seeds-fertilizers-to-farmers', 'https://twitter.com/pnppio', 'http://youtube.com/pnppio', 'https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting']",['https://pbs.twimg.com/media/E_n03yEUYAMdZFY.jpg'],0,2,11,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy', 'pulismagiting']",[],https://twitter.com/pnppio/status/1439450802205065219,False,,1,https://pbs.twimg.com/media/E_n03yEUYAMdZFY.jpg,,,,,,,[],,,,
1439443450483535874,1439443450483535874,2021-09-19 12:17:16 Malay Peninsula Standard Time,2021-09-19,12:17:16,+0800,241394761,pnppio,Philippine National Police,,ELEAZAR ORDERS PROBE INTO DEATH OF A DELIVERY RIDER IN TONDO   Read more: https://t.co/VPj5OC9blz  #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy   https://t.co/txtYyrzpsG  https://t.co/YC5CvKagOX  https://t.co/5enzGQHK0a  https://t.co/EyNPCuygbF  https://t.co/2YmFNScfOq,en,[],"['https://pnp.gov.ph/index.php/news-and-information/5028-eleazar-orders-probe-into-death-of-a-delivery-rider-in-tondo', 'http://pnp.gov.ph', 'https://twitter.com/pnppio', 'https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting']",[],0,18,59,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy']",[],https://twitter.com/pnppio/status/1439443450483535874,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1439443004008271872/pu/img/9AfWUieGyBaol1Fa.jpg,,,,,,,[],,,,
1439439261837639684,1439439261837639684,2021-09-19 12:00:38 Malay Peninsula Standard Time,2021-09-19,12:00:38,+0800,241394761,pnppio,Philippine National Police,,"PNP CHIEF ORDERS MANHUNT, INTENSIFIED SECURITY AFTER MAGUINDANAO EXPLOSION THAT INJURED 8  Read more: https://t.co/xq0LMK1fWW  #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy   https://t.co/5enzGQHK0a  https://t.co/EyNPCuygbF  https://t.co/EEesAUrJSE",en,[],"['https://pnp.gov.ph/index.php/news-and-information/5027-pnp-chief-orders-manhunt-intensified-security-after-maguindanao-explosion-that-injured-8', 'https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting']",[],1,11,34,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy']",[],https://twitter.com/pnppio/status/1439439261837639684,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1439439181877366790/pu/img/nf44B7d1UbcnGH9v.jpg,,,,,,,[],,,,
1439435851159654408,1439435851159654408,2021-09-19 11:47:04 Malay Peninsula Standard Time,2021-09-19,11:47:04,+0800,241394761,pnppio,Philippine National Police,,PNP WARNS ANTI-VAXXERS GROUP VS HOLDING PROTEST ACTION TO DELIBERATELY DEFY PUBLIC HEALTH PROTOCOLS   Read more: https://t.co/2ZrkFZvCtq  #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy  #PublicHealthProtocols  https://t.co/5enzGQHK0a  https://t.co/EyNPCuygbF  https://t.co/g1F05NtmYl,en,[],"['https://pnp.gov.ph/index.php/news-and-information/5026-pnp-warns-anti-vaxxers-group-vs-holding-protest-action-to-deliberately-defy-public-health-protocols', 'https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting']",[],1,9,31,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy', 'publichealthprotocols']",[],https://twitter.com/pnppio/status/1439435851159654408,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1439435561333264384/pu/img/U_DllfQGYJHtkUP4.jpg,,,,,,,[],,,,
1439385113180078082,1439385113180078082,2021-09-19 08:25:28 Malay Peninsula Standard Time,2021-09-19,08:25:28,+0800,241394761,pnppio,Philippine National Police,,"UPDATE: PNP Health Service recorded the following total number of confirmed COVID-19 cases, death and recoveries on September 19, 2021:   #PulisNgPilipino #WeServeAndProtect #COVID19 #coronavirus #COVID19PH  https://t.co/txtYyrzpsG  https://t.co/5enzGQHK0a  https://t.co/EyNPCuygbF  https://t.co/KgmrFH1JGr",en,[],"['http://pnp.gov.ph', 'https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting']",['https://pbs.twimg.com/media/E_m5HOFVIAMYCpC.jpg'],0,1,9,"['pulisngpilipino', 'weserveandprotect', 'covid19', 'coronavirus', 'covid19ph']",[],https://twitter.com/pnppio/status/1439385113180078082,False,,1,https://pbs.twimg.com/media/E_m5HOFVIAMYCpC.jpg,,,,,,,[],,,,
1439205917824729092,1439205917824729092,2021-09-18 20:33:24 Malay Peninsula Standard Time,2021-09-18,20:33:24,+0800,241394761,pnppio,Philippine National Police,,"Command Visit: Nueva Ecija Police Provincial Office September 17, 2021  https://t.co/G6MwRsTe9G",ro,[],['https://www.facebook.com/348511795791931/posts/881627575813681/?d=n'],[],0,1,12,[],[],https://twitter.com/pnppio/status/1439205917824729092,False,,0,,,,,,,,[],,,,
1439205775209996294,1439205775209996294,2021-09-18 20:32:50 Malay Peninsula Standard Time,2021-09-18,20:32:50,+0800,241394761,pnppio,Philippine National Police,,PULIS @ UR SERBIS kasama ang PHILIPPINE NATIONAL POLICE  https://t.co/sEaSB7Tq6A,tl,[],['https://www.facebook.com/462115693829692/posts/6202577656450105/?d=n'],[],0,2,11,[],[],https://twitter.com/pnppio/status/1439205775209996294,False,,0,,,,,,,,[],,,,
1439196390731620358,1439196390731620358,2021-09-18 19:55:33 Malay Peninsula Standard Time,2021-09-18,19:55:33,+0800,241394761,pnppio,Philippine National Police,,Tunghayan ang pagkakaloob ng tulong sa Geographically Isolated and Disadvantaged Areas o GIDAs ng RPSB-11 at ang bayanihan ng Provincial Mobile Force Company sa pag-aayos ng barong-barong na tirahan ng mga residente sa Eastern Samar.  https://t.co/ElCg4QmlIw,tl,[],['https://www.facebook.com/462115693829692/posts/6201919753182562/?d=n'],[],0,1,10,[],[],https://twitter.com/pnppio/status/1439196390731620358,False,,0,,,,,,,,[],,,,
1439196310356123653,1439196310356123653,2021-09-18 19:55:14 Malay Peninsula Standard Time,2021-09-18,19:55:14,+0800,241394761,pnppio,Philippine National Police,,Tunghayan ang pagkakaloob ng tulong sa Geographically Isolated and Disadvantaged Areas o GIDAs ng RPSB-11 at ang bayanihan ng Provincial Mobile Force Company sa pag-aayos ng barong-barong na tirahan ng mga residente sa Eastern Samar.  https://t.co/UYsNr51LKd,tl,[],['https://fb.watch/85ziUw01Dv/'],[],0,2,10,[],[],https://twitter.com/pnppio/status/1439196310356123653,False,,0,,,,,,,,[],,,,
1439116379802591235,1439116379802591235,2021-09-18 14:37:37 Malay Peninsula Standard Time,2021-09-18,14:37:37,+0800,241394761,pnppio,Philippine National Police,,"ELEAZAR WANTS REGULAR GUN SAFETY, MARKSMANSHIP TRAINING FOR PNP UNIFORMED PERSONNEL  Read more: https://t.co/57GOCAEtpJ…  #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy   https://t.co/txtYyrzpsG  https://t.co/ZOAHfB3g99  https://t.co/AEBYuOuwHX  https://t.co/iG12krxhgM",en,[],"['http://pnp.gov.ph/index.php/news', 'http://pnp.gov.ph', 'http://facebook.com/GeneralEleazar', 'http://facebook.com/pulismagiting']",[],0,9,31,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy']",[],https://twitter.com/pnppio/status/1439116379802591235,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1439116269530193923/pu/img/O5c2I8_I6kQZ56JM.jpg,,,,,,,[],,,,
1439110096756166658,1439110096756166658,2021-09-18 14:12:39 Malay Peninsula Standard Time,2021-09-18,14:12:39,+0800,241394761,pnppio,Philippine National Police,,"ELEAZAR OFFERS PNP CAMPS, FACILITIES AS VACCINATION SITES AS GOV’T PREPARES FOR INOCULATION OF 12-17 YEARS OLD POPULATION  Read more: https://t.co/xEbtaCrmmS  #PulisNgPilipino #WeServeAndProtect   https://t.co/Et8tu4J5hM  https://t.co/5enzGQHK0a  https://t.co/EyNPCuygbF  https://t.co/gg9BEpUU0v",en,[],"['https://pnp.gov.ph/index.php/news-and-information/5025-eleazar-offers-pnp-camps-facilities-as-vaccination-sites-as-gov-t-prepares-for-inoculation-of-12-17-years-old-population', 'http://youtube.com/pnppio', 'https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting']",[],0,7,27,"['pulisngpilipino', 'weserveandprotect']",[],https://twitter.com/pnppio/status/1439110096756166658,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1439109889024872451/pu/img/AMj7cRXW0XyleRNu.jpg,,,,,,,[],,,,
1439094330157776896,1439094330157776896,2021-09-18 13:10:00 Malay Peninsula Standard Time,2021-09-18,13:10:00,+0800,241394761,pnppio,Philippine National Police,,PNP-PDEA DESTROY P192.9-M MARIJUANA IN KALINGA  Read more: https://t.co/PeIvWK5r9E  #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy  #AntiIllegalDrugsCampaign  https://t.co/txtYyrzpsG  https://t.co/YC5CvKagOX  https://t.co/5enzGQHK0a  https://t.co/EyNPCuygbF  https://t.co/f6dxRqnTjR,tl,[],"['https://pnp.gov.ph/index.php/news-and-information/5024-pnp-pdea-destroy-p192-9-m-marijuana-in-kalinga', 'http://pnp.gov.ph', 'https://twitter.com/pnppio', 'https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting']",['https://pbs.twimg.com/media/E_iwpvaVEA8pP9L.jpg'],0,5,17,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy', 'antiillegaldrugscampaign']",[],https://twitter.com/pnppio/status/1439094330157776896,False,,1,https://pbs.twimg.com/media/E_iwpvaVEA8pP9L.jpg,,,,,,,[],,,,
1439031083438206978,1439031083438206978,2021-09-18 08:58:40 Malay Peninsula Standard Time,2021-09-18,08:58:40,+0800,241394761,pnppio,Philippine National Police,,"Tunghayan ang “INTENSIFIED CLEANLINESS POLICY in the ranks; in the office; in the community” na pinapatupad ng ika-26 na Hepe ng Pambansang Pulisya ng Pilipinas, PGEN GUILLERMO LORENZO T ELEAZAR.  https://t.co/txtYyrzpsG  https://t.co/5enzGQHK0a  https://t.co/EyNPCuygbF  https://t.co/uYCui7AUGN",tl,[],"['http://pnp.gov.ph', 'https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting']",[],0,12,36,[],[],https://twitter.com/pnppio/status/1439031083438206978,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1439029657861443585/pu/img/f3upAvsw8zigncNc.jpg,,,,,,,[],,,,
1439028929327550466,1439028929327550466,2021-09-18 08:50:07 Malay Peninsula Standard Time,2021-09-18,08:50:07,+0800,241394761,pnppio,Philippine National Police,,"UPDATE: PNP Health Service recorded the following total number of confirmed COVID-19 cases, death and recoveries on September 18, 2021:   #PulisNgPilipino #WeServeAndProtect #COVID19 #coronavirus #COVID19PH  https://t.co/txtYyrzpsG  https://t.co/5enzGQHK0a  https://t.co/EyNPCuygbF  https://t.co/AfRCLKp09t",en,[],"['http://pnp.gov.ph', 'https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting']",['https://pbs.twimg.com/media/E_h1K7KVEAIL4JS.jpg'],0,1,9,"['pulisngpilipino', 'weserveandprotect', 'covid19', 'coronavirus', 'covid19ph']",[],https://twitter.com/pnppio/status/1439028929327550466,False,,1,https://pbs.twimg.com/media/E_h1K7KVEAIL4JS.jpg,,,,,,,[],,,,
1438780782584090629,1438780782584090629,2021-09-17 16:24:04 Malay Peninsula Standard Time,2021-09-17,16:24:04,+0800,241394761,pnppio,Philippine National Police,, https://t.co/sqHlywfrGA,zxx,[],['https://www.facebook.com/GeneralEleazar/videos/232977945330138/'],[],0,3,10,[],[],https://twitter.com/pnppio/status/1438780782584090629,False,,0,,,,,,,,[],,,,
1438771778772299777,1438771778772299777,2021-09-17 15:48:17 Malay Peninsula Standard Time,2021-09-17,15:48:17,+0800,241394761,pnppio,Philippine National Police,, https://t.co/SRp0tIsZke,zxx,[],['https://fb.watch/840rsYQ2ot/'],[],0,2,11,[],[],https://twitter.com/pnppio/status/1438771778772299777,False,,0,,,,,,,,[],,,,
1438765259183980545,1438765259183980545,2021-09-17 15:22:23 Malay Peninsula Standard Time,2021-09-17,15:22:23,+0800,241394761,pnppio,Philippine National Police,, https://t.co/AsJFIp50zJ,zxx,[],['https://www.facebook.com/348511795791931/posts/880998889209883/?d=n'],[],0,2,12,[],[],https://twitter.com/pnppio/status/1438765259183980545,False,,0,,,,,,,,[],,,,
1438748733231955968,1438748733231955968,2021-09-17 14:16:43 Malay Peninsula Standard Time,2021-09-17,14:16:43,+0800,241394761,pnppio,Philippine National Police,, https://t.co/o6Wi22o5Hp,zxx,[],['https://www.facebook.com/GeneralEleazar/videos/1010798036364506/'],[],0,2,11,[],[],https://twitter.com/pnppio/status/1438748733231955968,False,,0,,,,,,,,[],,,,
1438746969736810498,1438746969736810498,2021-09-17 14:09:42 Malay Peninsula Standard Time,2021-09-17,14:09:42,+0800,241394761,pnppio,Philippine National Police,, https://t.co/ojVQIWQJB7,zxx,[],['https://www.facebook.com/pnp.pio/videos/241165168018955/?vh=e'],[],0,3,15,[],[],https://twitter.com/pnppio/status/1438746969736810498,False,,0,,,,,,,,[],,,,
1438715305950277632,1438715305950277632,2021-09-17 12:03:53 Malay Peninsula Standard Time,2021-09-17,12:03:53,+0800,241394761,pnppio,Philippine National Police,,"ELEAZAR ORDERS PROBE, WANTS TO CHECK ON PSYCHO FITNESS OF POLICE OFFICER OVER MISCONDUCT INSIDE A LEGAZPI CITY MALL    Read more: https://t.co/7TdddQGw08  #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy   https://t.co/5enzGQHK0a  https://t.co/EyNPCuygbF  https://t.co/wgjdvKfbK1",en,[],"['https://pnp.gov.ph/index.php/news-and-information/5022-eleazar-orders-probe-wants-to-check-on-psycho-fitness-of-police-officer-over-misconduct-inside-a-legazpi-city-mall', 'https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting']",['https://pbs.twimg.com/media/E_dX7OVUYAQW0Hk.jpg'],0,5,17,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy']",[],https://twitter.com/pnppio/status/1438715305950277632,False,,1,https://pbs.twimg.com/media/E_dX7OVUYAQW0Hk.jpg,,,,,,,[],,,,
1438713772328177671,1438713772328177671,2021-09-17 11:57:47 Malay Peninsula Standard Time,2021-09-17,11:57:47,+0800,241394761,pnppio,Philippine National Police,,POLICE PRESENCE IN REOPENED LEISURE AREAS IN NCR TO REMIND PUBLIC TO CONTINUE OBSERVING HEALTH PROTOCOLS    Read more: https://t.co/orFnBAxwda  #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy   https://t.co/5enzGQHK0a  https://t.co/EyNPCuygbF  https://t.co/pfeqLGg0sj,en,[],"['https://pnp.gov.ph/index.php/news-and-information/5021-police-presence-in-reopened-leisure-areas-in-ncr-to-remind-public-to-continue-observing-health-protocols', 'https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting']",['https://pbs.twimg.com/media/E_dWidMVcAIknAG.jpg'],0,4,16,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy']",[],https://twitter.com/pnppio/status/1438713772328177671,False,,1,https://pbs.twimg.com/media/E_dWidMVcAIknAG.jpg,,,,,,,[],,,,
